t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49
0.710000,0.909925,1.073506,1.329666,0.824497,0.853082,1.042081,0.932273,1.118767,1.072632,1.082143,1.068664,0.957985,1.291821,0.940674,0.635730,1.211546,0.918500,1.105666,1.347757,0.772301,0.839399,1.204865,0.963089,0.943694,1.158382,1.423706,0.969202,1.399805,1.473703,0.870913,0.988491,0.795631,0.949655,1.384364,1.218239,0.945207,1.317930,1.116086,0.938065,1.017110,0.757102,0.931491,0.789603,0.932474,0.775614,0.900290,0.505416,0.822794,1.132293,0.847051
0.711000,0.912132,1.068611,1.324993,0.812978,0.855812,1.047316,0.925118,1.119704,1.075860,1.090818,1.075904,0.951009,1.314008,0.936787,0.652288,1.203941,0.909017,1.087243,1.351519,0.771926,0.840259,1.195916,0.958474,0.951678,1.172680,1.431333,0.954651,1.405656,1.482227,0.846780,1.005856,0.796224,0.943778,1.387919,1.211628,0.948252,1.318366,1.101365,0.933539,1.011199,0.757626,0.925073,0.802889,0.925655,0.770394,0.888209,0.509152,0.824360,1.153632,0.836409
0.712000,0.908181,1.079656,1.306587,0.814409,0.853263,1.054680,0.928964,1.129327,1.092681,1.102432,1.080973,0.950546,1.317420,0.925507,0.638202,1.203002,0.919348,1.082979,1.345965,0.773072,0.839291,1.203970,0.961708,0.948158,1.192413,1.422546,0.961753,1.412877,1.477040,0.844885,1.002624,0.790072,0.943972,1.391674,1.212019,0.943292,1.321685,1.095296,0.939239,1.004178,0.758389,0.932151,0.803944,0.922185,0.768571,0.885705,0.510368,0.823853,1.161003,0.832147
0.713000,0.909413,1.066767,1.300418,0.822633,0.848150,1.054781,0.923001,1.132879,1.108717,1.104419,1.088776,0.951109,1.325122,0.928453,0.641404,1.206967,0.927897,1.090528,1.341967,0.775168,0.839452,1.211452,0.965502,0.958723,1.172717,1.457077,0.961572,1.406421,1.490884,0.864206,0.988730,0.799689,0.935228,1.375241,1.218089,0.939200,1.321257,1.096124,0.948213,1.005450,0.759472,0.927655,0.791850,0.921237,0.769952,0.893055,0.513615,0.829459,1.165825,0.846503
0.714000,0.909833,1.074790,1.276793,0.821302,0.856689,1.046241,0.927693,1.119653,1.103235,1.086136,1.082551,0.951398,1.302430,0.928824,0.635725,1.208834,0.937945,1.073685,1.323883,0.781464,0.838224,1.228377,0.966528,0.966106,1.209041,1.466267,0.954053,1.415281,1.499337,0.866001,1.005969,0.799257,0.935512,1.352761,1.218332,0.943514,1.322356,1.081906,0.946412,0.985905,0.757389,0.922149,0.790422,0.919456,0.773729,0.893923,0.512804,0.821596,1.157851,0.839393
0.715000,0.912265,1.074459,1.279970,0.814967,0.849010,1.049173,0.933472,1.087280,1.094659,1.078831,1.085928,0.942818,1.296659,0.926169,0.627921,1.213825,0.949665,1.031169,1.309780,0.775472,0.837349,1.236086,0.970045,0.973618,1.206568,1.463123,0.952332,1.421299,1.509414,0.862682,1.009670,0.813499,0.944149,1.367736,1.215562,0.940842,1.324255,1.079938,0.961002,0.983772,0.757891,0.916714,0.778802,0.924407,0.776971,0.889445,0.514416,0.824239,1.154566,0.833159
0.716000,0.912749,1.073498,1.282942,0.813378,0.848203,1.044406,0.939121,1.087065,1.090563,1.091008,1.086903,0.939661,1.301438,0.940743,0.644322,1.219996,0.973077,1.011982,1.308831,0.775023,0.835756,1.235277,0.975336,0.979559,1.210653,1.464869,0.944635,1.422430,1.510536,0.851588,1.031998,0.790509,0.950197,1.359457,1.218740,0.946690,1.324119,1.074533,0.959392,0.996948,0.760518,0.926866,0.790218,0.928422,0.783688,0.893419,0.523732,0.827015,1.155554,0.832219
0.717000,0.915398,1.079357,1.293158,0.811603,0.848081,1.047560,0.936853,1.083858,1.082351,1.082350,1.093424,0.940757,1.308685,0.933911,0.647387,1.234967,0.977555,1.017730,1.311636,0.777681,0.835834,1.241194,0.976323,0.972560,1.206465,1.482919,0.945070,1.424096,1.496297,0.856418,1.028605,0.782353,0.956935,1.363542,1.224405,0.940247,1.323490,1.075015,0.962206,0.997929,0.760666,0.926159,0.773510,0.935264,0.782459,0.899062,0.520467,0.829992,1.162402,0.840716
0.718000,0.913534,1.078786,1.294651,0.822311,0.853260,1.038152,0.941425,1.082583,1.096807,1.097497,1.080146,0.936931,1.310249,0.938565,0.633519,1.234062,0.962863,1.010675,1.306999,0.769421,0.836274,1.226803,0.971710,0.970828,1.177751,1.476325,0.943145,1.421328,1.483385,0.865223,1.030243,0.802957,0.954295,1.347378,1.225102,0.928133,1.326158,1.075818,0.974300,0.974937,0.761161,0.923714,0.769794,0.940847,0.782901,0.895571,0.516422,0.840918,1.183474,0.834875
0.719000,0.918539,1.069194,1.285519,0.831009,0.844218,1.033369,0.946048,1.091689,1.104210,1.095982,1.089699,0.939675,1.317155,0.948565,0.624671,1.197730,0.955645,1.015544,1.288989,0.766064,0.836131,1.235697,0.963000,0.973818,1.171998,1.485134,0.918061,1.419882,1.504522,0.865129,1.023955,0.795939,0.959839,1.343208,1.220241,0.934044,1.323622,1.073350,0.972146,0.961700,0.762207,0.918463,0.769269,0.947016,0.788592,0.884134,0.525615,0.844526,1.185899,0.827244
0.720000,0.914765,1.088922,1.291426,0.827382,0.844741,1.031907,0.952503,1.079918,1.102280,1.096278,1.092631,0.937550,1.327899,0.954624,0.631423,1.186841,0.946457,1.028345,1.290223,0.752909,0.836660,1.253965,0.964855,0.966296,1.166236,1.490998,0.914860,1.402456,1.499501,0.877186,1.029819,0.793157,0.960708,1.326111,1.212144,0.937533,1.325639,1.085230,0.980113,0.952531,0.761986,0.915205,0.767048,0.946932,0.794597,0.881343,0.520614,0.855325,1.185667,0.824907
0.721000,0.912156,1.101676,1.306171,0.823564,0.840395,1.024918,0.951551,1.074306,1.093082,1.105736,1.096322,0.932706,1.344526,0.958930,0.640223,1.184761,0.960442,1.009034,1.260002,0.745489,0.837156,1.263296,0.959756,0.973699,1.176883,1.507768,0.904086,1.405621,1.509667,0.876014,1.020095,0.798538,0.967907,1.335371,1.218991,0.939280,1.323804,1.081246,0.970445,0.959355,0.761028,0.922682,0.750088,0.958236,0.792866,0.875802,0.522566,0.861092,1.179340,0.818339
0.722000,0.911651,1.097435,1.310283,0.836805,0.835970,1.024477,0.951068,1.082022,1.103101,1.100555,1.096083,0.939194,1.332096,0.969357,0.654426,1.167786,0.952337,1.003775,1.266901,0.750084,0.837875,1.258435,0.960733,0.972054,1.207036,1.494428,0.889391,1.396389,1.504676,0.884632,1.017720,0.804675,0.969161,1.311684,1.225320,0.943237,1.322643,1.076764,0.965646,0.964650,0.761618,0.922004,0.761879,0.969551,0.796027,0.880368,0.529164,0.868203,1.205742,0.807344
0.723000,0.912201,1.114288,1.331225,0.836379,0.834683,1.031072,0.950443,1.087643,1.098605,1.089722,1.097915,0.945215,1.326196,0.974707,0.658273,1.163604,0.970434,0.994232,1.273221,0.751039,0.838448,1.257485,0.969549,0.970528,1.204462,1.502330,0.901876,1.385917,1.530383,0.885901,1.013440,0.803632,0.975585,1.316279,1.228227,0.940539,1.320829,1.094418,0.954033,0.974317,0.764684,0.925339,0.766465,0.970080,0.791865,0.882185,0.526640,0.869467,1.215824,0.811372
0.724000,0.910239,1.123715,1.323536,0.843414,0.838667,1.037149,0.948088,1.074473,1.076600,1.069270,1.090392,0.944073,1.306130,0.981737,0.645608,1.142076,0.953938,0.997073,1.254139,0.751416,0.839359,1.257370,0.956363,0.976747,1.202386,1.483165,0.880623,1.375783,1.537071,0.900770,1.017673,0.808113,0.968494,1.307570,1.221150,0.953354,1.321680,1.092677,0.938286,0.990743,0.762459,0.928135,0.761318,0.981495,0.792464,0.874955,0.523821,0.870439,1.215178,0.815055
0.725000,0.905591,1.122640,1.335738,0.838973,0.840695,1.033111,0.943672,1.064263,1.065791,1.077166,1.088828,0.937042,1.319399,0.977956,0.650825,1.150783,0.976177,1.005555,1.250396,0.748926,0.838981,1.258910,0.966252,0.982560,1.224238,1.484683,0.867764,1.373158,1.533966,0.886700,1.008122,0.811014,0.971933,1.292125,1.223764,0.948521,1.324715,1.101063,0.942032,1.001979,0.760638,0.927664,0.779264,0.984833,0.794197,0.872503,0.525090,0.876270,1.218899,0.810155
0.726000,0.905384,1.116670,1.350237,0.830439,0.846798,1.033817,0.936857,1.065627,1.063860,1.082075,1.094641,0.932845,1.353386,0.989124,0.639257,1.155290,0.990016,1.018737,1.255849,0.753939,0.838029,1.257473,0.968634,0.982884,1.228846,1.488557,0.864956,1.364921,1.516026,0.857928,1.015685,0.807688,0.957563,1.306147,1.230178,0.956365,1.323150,1.104347,0.946984,1.011845,0.760652,0.924361,0.792963,0.981581,0.788091,0.861535,0.530189,0.873876,1.233675,0.810970
0.727000,0.909777,1.118839,1.352768,0.834745,0.840131,1.027338,0.941050,1.039475,1.074457,1.087213,1.103791,0.934411,1.349424,0.988214,0.636910,1.157423,0.996641,1.023366,1.242730,0.763407,0.839441,1.269342,0.973330,0.985420,1.216877,1.489468,0.858200,1.355625,1.519119,0.870473,1.029148,0.821490,0.959073,1.316780,1.227073,0.948911,1.316653,1.107430,0.941591,1.005326,0.761503,0.931295,0.800725,0.984573,0.790507,0.867199,0.527365,0.876213,1.211057,0.817585
0.728000,0.907190,1.117196,1.364587,0.834828,0.840855,1.029175,0.935879,1.017432,1.075279,1.079256,1.100365,0.931192,1.304545,0.989108,0.644718,1.151753,1.001352,0.996979,1.253330,0.754936,0.838243,1.261708,0.968562,0.983665,1.211014,1.461988,0.868712,1.352226,1.508615,0.853621,1.023733,0.813383,0.965339,1.348014,1.233981,0.944733,1.314673,1.113574,0.932404,1.005043,0.760120,0.936278,0.824379,0.979846,0.792471,0.863238,0.529575,0.888902,1.214673,0.820484
0.729000,0.911667,1.137222,1.351169,0.835007,0.842424,1.032910,0.936024,1.016486,1.080193,1.079392,1.116746,0.931880,1.311121,1.004646,0.644560,1.164480,0.992712,0.989963,1.281198,0.758480,0.837460,1.277314,0.966713,0.989966,1.234395,1.464759,0.863986,1.354593,1.485089,0.845872,1.028979,0.808263,0.969140,1.347441,1.244267,0.939063,1.315858,1.109941,0.951029,0.999147,0.763168,0.952157,0.808711,0.978083,0.799901,0.867269,0.522630,0.891041,1.200534,0.821318
0.730000,0.913607,1.142402,1.369013,0.833335,0.839706,1.026339,0.937662,1.028196,1.086085,1.080197,1.111252,0.931491,1.310381,1.005952,0.632196,1.180557,0.981324,0.957214,1.301684,0.758484,0.838009,1.265129,0.960294,0.989841,1.214418,1.457683,0.872871,1.349322,1.460006,0.854303,1.039761,0.801547,0.966270,1.350062,1.241802,0.942213,1.317863,1.109334,0.944468,0.988644,0.764581,0.948318,0.785135,0.982525,0.804551,0.865496,0.513161,0.886468,1.232077,0.812535
0.731000,0.912630,1.145893,1.359908,0.834907,0.839427,1.021880,0.934582,1.018739,1.075578,1.080893,1.113058,0.935074,1.284862,0.993505,0.622171,1.169094,0.995795,0.941926,1.286705,0.762676,0.838056,1.262497,0.967650,0.975560,1.226173,1.465283,0.892555,1.345583,1.462280,0.846472,1.036605,0.806406,0.968899,1.372126,1.242001,0.941432,1.319174,1.112688,0.951171,0.993342,0.766531,0.941324,0.776661,0.980035,0.797397,0.868418,0.518403,0.893328,1.230947,0.811913
0.732000,0.910754,1.145257,1.350719,0.826463,0.840100,1.021354,0.938373,1.019405,1.055167,1.080979,1.117101,0.939093,1.270228,0.995296,0.617153,1.165267,1.004311,0.954095,1.307862,0.768875,0.838643,1.269357,0.967301,0.976086,1.232074,1.454777,0.892407,1.342921,1.448092,0.847943,1.030900,0.809320,0.975484,1.370926,1.235547,0.945074,1.321909,1.113903,0.957951,0.986899,0.767657,0.938060,0.781608,0.981027,0.800757,0.870830,0.519920,0.889967,1.236825,0.814206
0.733000,0.906251,1.140373,1.345722,0.829620,0.846227,1.019314,0.941805,1.036026,1.063026,1.097899,1.104113,0.944885,1.286563,0.989707,0.626036,1.169666,1.001986,0.961708,1.298121,0.774571,0.837258,1.292138,0.976239,0.972238,1.251825,1.450338,0.880838,1.349063,1.477768,0.854028,1.014441,0.809325,0.979215,1.360924,1.229210,0.951597,1.320687,1.112386,0.949856,0.986421,0.768816,0.932799,0.774886,0.981640,0.803446,0.872427,0.525960,0.892738,1.232661,0.800732
0.734000,0.908537,1.153133,1.314393,0.818442,0.829801,1.012086,0.940216,1.039314,1.083341,1.104802,1.111521,0.942824,1.278140,0.996889,0.630008,1.185579,0.984050,0.977021,1.294039,0.778295,0.837961,1.286395,0.965840,0.975156,1.256112,1.453519,0.896289,1.346203,1.489829,0.852777,1.027747,0.806087,0.985414,1.347965,1.241291,0.950231,1.321059,1.116479,0.945023,0.978400,0.769026,0.930923,0.780111,0.987715,0.798442,0.873259,0.530119,0.884485,1.235827,0.797439
0.735000,0.906959,1.159395,1.313457,0.817696,0.832673,1.011033,0.950331,1.045538,1.064603,1.117620,1.134130,0.945751,1.310867,0.997157,0.630571,1.183733,0.991176,0.965459,1.300910,0.781057,0.838807,1.280734,0.970498,0.974966,1.258898,1.437151,0.900962,1.342815,1.502167,0.848662,1.029751,0.796813,0.970195,1.343467,1.244851,0.944673,1.323588,1.105033,0.944971,0.974784,0.767775,0.933607,0.779353,0.995043,0.792012,0.869650,0.531176,0.881204,1.256250,0.793694
0.736000,0.905892,1.148312,1.304332,0.821022,0.833941,1.015535,0.947069,1.036296,1.061315,1.095171,1.124656,0.950813,1.323599,0.999932,0.618214,1.185738,1.005298,0.970265,1.302009,0.783198,0.837803,1.290785,0.972457,0.983935,1.245141,1.457927,0.897668,1.351166,1.504148,0.844153,1.021739,0.799262,0.966690,1.324899,1.251249,0.945182,1.329220,1.097637,0.958531,0.972126,0.765808,0.934553,0.785766,0.987730,0.791447,0.874054,0.538368,0.871333,1.216293,0.798594
0.737000,0.911201,1.157511,1.307101,0.824553,0.834801,1.021051,0.944908,1.027151,1.060474,1.097761,1.126729,0.952302,1.324042,0.998295,0.624546,1.194901,1.011448,0.976645,1.297933,0.781127,0.839250,1.282304,0.970119,0.988316,1.246411,1.450958,0.910852,1.354414,1.521628,0.866376,1.013104,0.799351,0.964032,1.327977,1.255082,0.932047,1.325718,1.097317,0.961019,0.959630,0.766137,0.934520,0.799838,0.986806,0.795038,0.883390,0.542324,0.878790,1.224144,0.794466
0.738000,0.916291,1.170999,1.291857,0.829413,0.831814,1.017783,0.938527,1.030759,1.074078,1.093763,1.120056,0.956469,1.354686,1.010129,0.620454,1.208837,1.005212,0.979145,1.293131,0.781899,0.838930,1.309515,0.962101,0.985628,1.232291,1.447835,0.903215,1.357505,1.532889,0.884667,1.013547,0.789334,0.958683,1.316974,1.247169,0.942339,1.331438,1.098015,0.953709,0.955794,0.762915,0.936088,0.801627,0.981558,0.792381,0.881580,0.540371,0.876574,1.209660,0.793602
0.739000,0.915054,1.158233,1.288817,0.823719,0.828767,1.022135,0.936966,1.024526,1.055716,1.098480,1.130860,0.957822,1.388186,1.005356,0.628985,1.202091,0.984152,0.985736,1.266004,0.780666,0.838171,1.323987,0.946803,0.980146,1.202021,1.439953,0.897552,1.345652,1.538119,0.879856,1.017064,0.796865,0.962523,1.321325,1.253308,0.942056,1.328885,1.098420,0.953629,0.957340,0.762870,0.932513,0.820712,0.988946,0.792395,0.878009,0.536717,0.875704,1.216449,0.800010
0.740000,0.916396,1.144928,1.247304,0.828593,0.836761,1.031883,0.934911,1.036081,1.050973,1.107607,1.133154,0.953489,1.384132,1.011149,0.622101,1.217365,0.989841,0.996329,1.279527,0.784942,0.838199,1.324372,0.948153,0.983071,1.185381,1.429197,0.866284,1.347033,1.546288,0.887104,1.007545,0.793288,0.961126,1.311780,1.263734,0.946911,1.331421,1.095851,0.955158,0.927344,0.763026,0.925862,0.825632,0.981963,0.791957,0.876199,0.536638,0.870122,1.249456,0.798224
0.741000,0.919020,1.136979,1.235859,0.836448,0.839259,1.030252,0.938938,1.039685,1.063446,1.107337,1.141913,0.950450,1.386842,1.009701,0.628033,1.219532,0.981679,0.984565,1.267643,0.789160,0.841342,1.308979,0.952467,0.980924,1.184701,1.442484,0.886231,1.338637,1.533232,0.871952,0.998774,0.800254,0.965479,1.298294,1.263348,0.946335,1.329859,1.087965,0.958821,0.930196,0.760869,0.926017,0.831772,0.965839,0.799030,0.869586,0.547302,0.872704,1.224298,0.807307
0.742000,0.920562,1.146392,1.234141,0.834809,0.847075,1.027658,0.939775,1.033520,1.063932,1.097877,1.156387,0.948079,1.391558,0.997801,0.631223,1.204436,0.984713,0.975573,1.272556,0.792697,0.841866,1.285142,0.947006,0.975236,1.192728,1.434148,0.872816,1.333615,1.508485,0.881667,1.004304,0.806653,0.960531,1.321427,1.266056,0.961381,1.329446,1.091430,0.970142,0.937939,0.764505,0.931419,0.813194,0.967470,0.797896,0.874633,0.544127,0.869320,1.224200,0.808983
0.743000,0.918921,1.147157,1.236145,0.841209,0.839882,1.021460,0.938187,1.038706,1.062231,1.090489,1.175358,0.952837,1.384420,1.002116,0.615647,1.208994,0.990021,0.968223,1.278851,0.793268,0.842162,1.294566,0.948346,0.975878,1.195015,1.403545,0.878605,1.342339,1.498707,0.855308,0.988399,0.789808,0.958285,1.321208,1.260997,0.980807,1.325874,1.093805,0.966387,0.930685,0.762825,0.935641,0.779735,0.971344,0.797484,0.871085,0.538151,0.865113,1.215292,0.797109
0.744000,0.916422,1.149258,1.226793,0.836229,0.842745,1.025536,0.937954,1.033066,1.096519,1.084581,1.193751,0.953231,1.392150,0.994203,0.623125,1.217134,0.989594,0.990638,1.290020,0.798831,0.842528,1.311306,0.953608,0.976198,1.192151,1.397290,0.874891,1.328276,1.496408,0.871082,0.993088,0.783630,0.959403,1.339463,1.250531,0.964837,1.322121,1.105840,0.953951,0.912654,0.760124,0.927191,0.769225,0.966240,0.799292,0.877841,0.536706,0.865469,1.202858,0.797755
0.745000,0.911671,1.134356,1.229306,0.839339,0.831031,1.027275,0.941459,1.014651,1.108630,1.097862,1.206134,0.953157,1.392406,0.984261,0.624109,1.230218,0.995145,1.010870,1.305411,0.796339,0.842112,1.305547,0.955500,0.981166,1.208235,1.407996,0.864277,1.337840,1.499600,0.857701,0.994308,0.783995,0.959460,1.338952,1.242731,0.964067,1.324246,1.105916,0.973115,0.909616,0.759795,0.922510,0.749346,0.973906,0.797388,0.885953,0.534087,0.861009,1.200964,0.791644
0.746000,0.912880,1.154860,1.222068,0.838855,0.828179,1.029668,0.935702,1.012389,1.116606,1.088948,1.216158,0.952578,1.385396,0.982875,0.622625,1.222881,1.007138,1.029187,1.311097,0.793583,0.843539,1.295135,0.957991,0.986212,1.186336,1.424636,0.851602,1.344018,1.508594,0.861465,1.010090,0.781353,0.960898,1.339140,1.240293,0.961693,1.325081,1.100282,0.977580,0.902811,0.760279,0.921844,0.727645,0.973349,0.799548,0.870890,0.532696,0.867552,1.222332,0.786697
0.747000,0.917049,1.157850,1.223015,0.841724,0.824410,1.033480,0.937648,1.013465,1.150246,1.099233,1.227473,0.956338,1.386029,0.992475,0.620799,1.246732,1.030821,1.001104,1.313133,0.777231,0.842800,1.266582,0.965055,0.983093,1.180840,1.419920,0.840057,1.341388,1.487334,0.841618,1.008944,0.768826,0.967899,1.351561,1.248517,0.949071,1.324944,1.100010,0.966586,0.889179,0.760920,0.913898,0.739120,0.965745,0.798547,0.869303,0.532571,0.871096,1.230766,0.777801
0.748000,0.918209,1.164926,1.216222,0.834265,0.822404,1.032815,0.936307,1.010113,1.148145,1.096848,1.220539,0.958053,1.377988,0.987353,0.613483,1.223666,1.014450,0.996140,1.317279,0.774771,0.842279,1.257596,0.965763,0.988373,1.162035,1.412179,0.844209,1.337609,1.462622,0.855361,1.019864,0.758329,0.961495,1.339257,1.235433,0.949414,1.331007,1.098243,0.956312,0.889195,0.764310,0.920825,0.730036,0.961417,0.797740,0.862507,0.528008,0.868112,1.220552,0.782193
0.749000,0.923815,1.154501,1.222399,0.840521,0.825532,1.031987,0.940521,1.020524,1.167244,1.092014,1.218846,0.957664,1.391246,0.985911,0.609818,1.211137,0.997059,1.002434,1.312047,0.774269,0.842391,1.276775,0.975424,0.996186,1.153329,1.406149,0.837663,1.340490,1.454147,0.846922,1.024638,0.762219,0.962563,1.320006,1.237601,0.940137,1.328681,1.090861,0.964068,0.882512,0.763783,0.919803,0.745479,0.969188,0.794766,0.861782,0.525945,0.864033,1.204308,0.784375
0.750000,0.928093,1.123063,1.214484,0.845716,0.834695,1.031878,0.947035,1.017389,1.183582,1.077300,1.221384,0.955852,1.394243,0.980224,0.606339,1.208558,1.003751,1.016098,1.322454,0.776183,0.843106,1.277872,0.966183,0.992000,1.161989,1.417725,0.855961,1.329956,1.436738,0.855209,1.017439,0.752430,0.958313,1.299737,1.214609,0.930675,1.326585,1.093107,0.955230,0.881095,0.758667,0.920498,0.743519,0.971880,0.797419,0.863839,0.527278,0.866630,1.218518,0.777991
0.751000,0.927863,1.107241,1.192287,0.842634,0.837717,1.034437,0.950020,1.017846,1.176622,1.065239,1.211596,0.956214,1.389114,0.984657,0.604789,1.186638,0.991704,1.026678,1.329444,0.776805,0.843811,1.261065,0.964485,0.983907,1.153709,1.412969,0.877412,1.340623,1.446722,0.838645,1.017449,0.758824,0.962070,1.300439,1.219700,0.930366,1.324008,1.095756,0.965880,0.876325,0.759804,0.907242,0.746545,0.971809,0.796503,0.858541,0.518179,0.863827,1.213885,0.780365
0.752000,0.932125,1.126492,1.206104,0.849042,0.842385,1.039270,0.953075,1.018350,1.179072,1.058714,1.208829,0.955801,1.409834,0.988313,0.592753,1.204914,0.976383,1.043723,1.332793,0.779360,0.845339,1.270072,0.974292,0.985940,1.165920,1.399489,0.878715,1.341523,1.443928,0.828516,1.013924,0.753797,0.970609,1.295885,1.215943,0.933432,1.321440,1.093021,0.961437,0.894137,0.762808,0.913967,0.753527,0.969996,0.800360,0.866219,0.525233,0.867732,1.199011,0.774371
0.753000,0.936608,1.149204,1.210397,0.849746,0.838658,1.034702,0.950936,1.016220,1.192023,1.052783,1.200693,0.959484,1.401421,0.983802,0.587939,1.199618,0.970314,1.032030,1.315825,0.780059,0.845253,1.275300,0.980457,0.983753,1.158495,1.405548,0.878580,1.353451,1.446388,0.829802,1.010413,0.753795,0.972779,1.286924,1.207180,0.947178,1.323055,1.089679,0.959868,0.895288,0.761932,0.925419,0.765812,0.973514,0.803971,0.852282,0.512076,0.863003,1.188413,0.771202
0.754000,0.938183,1.123509,1.209137,0.850794,0.832644,1.032184,0.950948,1.019305,1.194764,1.048259,1.199663,0.960881,1.410604,0.991700,0.593799,1.192478,0.964626,0.999549,1.313949,0.778332,0.843132,1.280439,0.985103,0.982934,1.184468,1.391231,0.852120,1.367723,1.477251,0.817125,1.004110,0.760597,0.980934,1.281551,1.204570,0.961429,1.324822,1.086520,0.955981,0.879708,0.763811,0.924164,0.769709,0.978573,0.806092,0.847174,0.508572,0.863840,1.195793,0.775129
0.755000,0.936749,1.128164,1.239434,0.838717,0.830736,1.028096,0.951132,1.020655,1.222226,1.048842,1.210656,0.955293,1.450060,0.986332,0.580100,1.165648,0.977831,0.998588,1.336077,0.768778,0.841696,1.283149,0.986242,0.991162,1.172475,1.405837,0.844749,1.358593,1.452925,0.843940,0.996906,0.746333,0.987200,1.271117,1.202930,0.959360,1.324897,1.073973,0.971790,0.886972,0.763786,0.920687,0.773487,0.972440,0.808111,0.845492,0.504941,0.847781,1.204650,0.774052
0.756000,0.938033,1.131762,1.267414,0.835167,0.832022,1.024833,0.953674,1.023156,1.211892,1.048486,1.212941,0.955431,1.428545,0.996327,0.586770,1.176534,0.986628,0.985920,1.342853,0.769857,0.841150,1.284717,0.984670,0.984091,1.199696,1.404795,0.873223,1.365744,1.457796,0.842643,0.998195,0.745898,0.992494,1.269391,1.202007,0.957369,1.327011,1.077625,0.983357,0.866891,0.762982,0.917187,0.776881,0.974850,0.817935,0.840758,0.505138,0.855124,1.189740,0.778764
0.757000,0.941296,1.128633,1.257280,0.835314,0.835226,1.022716,0.949678,1.027959,1.238561,1.055827,1.217258,0.951884,1.440915,0.987321,0.582305,1.195444,0.973413,0.969849,1.355460,0.770433,0.842184,1.291693,0.989685,0.993725,1.180291,1.402590,0.861566,1.371420,1.447954,0.857397,0.998200,0.752697,1.003132,1.266147,1.207371,0.966552,1.324805,1.073770,0.996909,0.895825,0.763842,0.909857,0.776916,0.974303,0.819677,0.841219,0.513010,0.852983,1.185254,0.775756
0.758000,0.942439,1.147532,1.251518,0.848075,0.832186,1.017893,0.950491,1.026664,1.222258,1.059595,1.222618,0.948148,1.427699,0.983232,0.568065,1.209183,0.975341,0.945293,1.379476,0.773206,0.843657,1.302380,0.994180,0.992002,1.180414,1.379302,0.872476,1.379544,1.467587,0.892662,0.996780,0.745181,1.003974,1.290016,1.224537,0.964414,1.327884,1.074230,0.983398,0.867473,0.765275,0.906681,0.769422,0.975108,0.816058,0.843381,0.519895,0.851050,1.184274,0.777522
0.759000,0.941915,1.139452,1.250940,0.847775,0.832558,1.028707,0.954489,1.027980,1.224709,1.073086,1.230443,0.947897,1.429157,0.976708,0.581533,1.205788,0.976867,0.970181,1.384876,0.771281,0.843957,1.313385,0.997926,0.981747,1.159630,1.380929,0.886669,1.376689,1.471187,0.905849,0.997522,0.761440,1.005750,1.286544,1.224789,0.956395,1.327118,1.081950,0.969577,0.864917,0.765037,0.906035,0.780158,0.973130,0.820313,0.838805,0.517604,0.848455,1.184108,0.774625
0.760000,0.950481,1.152026,1.261981,0.852510,0.835375,1.033705,0.953133,1.024910,1.235736,1.072467,1.219839,0.944885,1.391049,0.974045,0.590709,1.201393,0.979138,0.975923,1.393345,0.771508,0.846351,1.316317,0.995734,0.988172,1.161132,1.376666,0.890545,1.372826,1.448948,0.903717,0.991682,0.766799,1.020071,1.290992,1.206675,0.969782,1.323683,1.081634,0.957555,0.864085,0.765954,0.902553,0.776190,0.969191,0.817031,0.840709,0.513336,0.851469,1.194070,0.779685
0.761000,0.951824,1.152498,1.285974,0.854144,0.828452,1.030327,0.954532,1.037372,1.234896,1.070909,1.209797,0.945224,1.397123,0.957453,0.587653,1.201703,0.981450,0.950760,1.395413,0.766288,0.846061,1.320515,0.994120,0.982787,1.177685,1.385281,0.887280,1.368057,1.472936,0.898557,0.988470,0.773414,1.023343,1.297963,1.183293,0.968526,1.325585,1.083140,0.959868,0.874203,0.767836,0.917385,0.780569,0.964820,0.813947,0.840491,0.512037,0.858875,1.195666,0.780769
0.762000,0.959037,1.160648,1.295573,0.863177,0.828421,1.042301,0.959507,1.025615,1.232378,1.059067,1.203767,0.948002,1.359633,0.952849,0.583886,1.173986,0.970456,0.949173,1.394763,0.768303,0.846503,1.333802,0.991390,0.982551,1.167340,1.398381,0.908574,1.360139,1.453170,0.940969,0.992103,0.773857,1.021200,1.304373,1.176448,0.971201,1.329154,1.082289,0.967579,0.880561,0.769437,0.915572,0.779062,0.959754,0.815466,0.846199,0.512264,0.860663,1.204651,0.781831
0.763000,0.959148,1.161724,1.288369,0.859626,0.827971,1.034539,0.957595,1.019043,1.233489,1.049443,1.211393,0.946209,1.352624,0.949709,0.572668,1.170258,0.955190,0.975101,1.374409,0.758281,0.846142,1.335982,1.002080,0.980836,1.182616,1.395489,0.885120,1.351877,1.451093,0.934097,1.001927,0.775995,1.021133,1.282908,1.178657,0.965043,1.330933,1.092510,0.970322,0.879379,0.770021,0.915929,0.773637,0.951549,0.813409,0.855764,0.515350,0.862250,1.215870,0.774036
